tile_zoom,tile_x,tile_y,fid,au_ID_concatenated,au_country,au_level1,au_level2,b_ADM1_PCODE,b_ADM2_PCODE,b_ADM1_ES,b_ADM2_ES,b_ADM1_PT,b_ADM2_PT,au_area_km2,au_population,au_invest_with_presence,au_no_info,grupo_EMC,grupo_EMBF,grupo_ELN,grupo_CDF_AGC,grupo_Seg_Marquetalia,grupo_Los_Lobos,grupo_Los_Choneros,grupo_CV,grupo_PCC,grupo_Others,total_grupos_presentes,grupos_detalle_ES,grupos_detalle_PT,grupos_detalle_EN
6,23,35,334,,,,,BR52,BR5204854,,,Goiás,Campo Limpo de Goiás,159.46,,,,,,,,,,,,,,,,,
6,23,35,335,,,,,BR52,BR5201108,,,Goiás,Anápolis,934.69,,,,,,,,,,,,,,,,,
6,23,35,336,,,,,BR52,BR5215405,,,Goiás,Ouro Verde de Goiás,208.92,,,,,,,,,,,,,,,,,
6,23,35,337,,,,,BR29,BR2908101,,,Bahia,Cocos,10140.97,,,,,,,,,,,,,,,,,
6,23,35,338,,,,,BR29,BR2917359,,,Bahia,Jaborandi,9954.9,,,,,,,,,,,,,,,,,
6,23,35,339,,,,,BR29,BR2909307,,,Bahia,Correntina,11503.91,,,,,,,,,,,,,,,,,
6,23,35,340,,,,,BR29,BR2928901,,,Bahia,São Desidério,15154.7,,,,,,,,,,,,,,,,,
6,23,35,341,,,,,BR52,BR5203962,,,Goiás,Buritinópolis,247.25,,,,,,,,,,,,,,,,,
6,23,35,342,,,,,BR52,BR5206701,,,Goiás,Damianópolis,415.05,,,,,,,,,,,,,,,,,
6,23,35,343,,,,,BR52,BR5212709,,,Goiás,Mambaí,854.23,,,,,,,,,,,,,,,,,
6,23,35,344,,,,,BR31,BR3126208,,,Minas Gerais,Formoso,3685.4,,,,,,,,,,,,,,,,,
6,23,35,365,,,,,BR29,BR2919553,,,Bahia,Luís Eduardo Magalhães,4037.5,,,,,,,,,,,,,,,,,
6,23,35,366,,,,,BR29,BR2903201,,,Bahia,Barreiras,8051.26,,,,,,,,,,,,,,,,,
6,23,35,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,23,35,486,,,,,BR52,BR5200829,,,Goiás,Amaralina,1343.57,,,,,,,,,,,,,,,,,
6,23,35,487,,,,,BR52,BR5203575,,,Goiás,Bonópolis,1628.73,,,,,,,,,,,,,,,,,
6,23,35,488,,,,,BR52,BR5212808,,,Goiás,Mara Rosa,1687.59,,,,,,,,,,,,,,,,,
6,23,35,489,,,,,BR52,BR5214838,,,Goiás,Nova Crixás,7302.03,,,,,,,,,,,,,,,,,
6,23,35,490,,,,,BR52,BR5215256,,,Goiás,Novo Planalto,1243.08,,,,,,,,,,,,,,,,,
6,23,35,491,,,,,BR52,BR5220207,,,Goiás,São Miguel do Araguaia,6148.06,,,,,,,,,,,,,,,,,
6,23,35,992,,,,,BR52,BR5220108,,,Goiás,São Luís de Montes Belos,829.64,,,,,,,,,,,,,,,,,
6,23,35,993,,,,,BR52,BR5205703,,,Goiás,Córrego do Ouro,455.66,,,,,,,,,,,,,,,,,
6,23,35,994,,,,,BR52,BR5219001,,,Goiás,Sanclerlândia,509.18,,,,,,,,,,,,,,,,,
6,23,35,995,,,,,BR52,BR5202155,,,Goiás,Araguapaz,2193.55,,,,,,,,,,,,,,,,,
6,23,35,996,,,,,BR52,BR5210901,,,Goiás,Itapaci,956.26,,,,,,,,,,,,,,,,,
6,23,35,997,,,,,BR52,BR5206404,,,Goiás,Crixás,4660.8,,,,,,,,,,,,,,,,,
6,23,35,998,,,,,BR52,BR5214002,,,Goiás,Mozarlândia,1734.6,,,,,,,,,,,,,,,,,
6,23,35,999,,,,,BR52,BR5214051,,,Goiás,Mundo Novo,2146.11,,,,,,,,,,,,,,,,,
6,23,35,1000,,,,,BR52,BR5214705,,,Goiás,Nova América,212.02,,,,,,,,,,,,,,,,,
6,23,35,1001,,,,,BR52,BR5218904,,,Goiás,Rubiataba,748.53,,,,,,,,,,,,,,,,,
6,23,35,1002,,,,,BR52,BR5219704,,,Goiás,Santa Terezinha de Goiás,1203.02,,,,,,,,,,,,,,,,,
6,23,35,1003,,,,,BR52,BR5221577,,,Goiás,Uirapuru,1153.3,,,,,,,,,,,,,,,,,
6,23,35,1004,,,,,BR52,BR5211206,,,Goiás,Itapuranga,1276.43,,,,,,,,,,,,,,,,,
6,23,35,1005,,,,,BR52,BR5213855,,,Goiás,Morro Agudo de Goiás,282.46,,,,,,,,,,,,,,,,,
6,23,35,1006,,,,,BR52,BR5209291,,,Goiás,Guaraíta,205.11,,,,,,,,,,,,,,,,,
6,23,35,1007,,,,,BR52,BR5220280,,,Goiás,São Patrício,171.86,,,,,,,,,,,,,,,,,
6,23,35,1008,,,,,BR52,BR5211008,,,Goiás,Itapirapuã,2044.52,,,,,,,,,,,,,,,,,
6,23,35,1009,,,,,BR52,BR5212956,,,Goiás,Matrinchã,1150.72,,,,,,,,,,,,,,,,,
6,23,35,1010,,,,,BR52,BR5215207,,,Goiás,Novo Brasil,654.01,,,,,,,,,,,,,,,,,
6,23,35,1011,,,,,BR52,BR5207535,,,Goiás,Faina,1945.96,,,,,,,,,,,,,,,,,
6,23,35,1012,,,,,BR52,BR5208905,,,Goiás,Goiás,3108.38,,,,,,,,,,,,,,,,,
6,23,35,1013,,,,,BR52,BR5203939,,,Goiás,Buriti de Goiás,200.38,,,,,,,,,,,,,,,,,
6,23,35,1014,,,,,BR52,BR5213905,,,Goiás,Mossâmedes,684.45,,,,,,,,,,,,,,,,,
6,23,35,1015,,,,,BR52,BR5210406,,,Goiás,Itaberaí,1457.26,,,,,,,,,,,,,,,,,
6,23,35,1016,,,,,BR52,BR5209606,,,Goiás,Heitoraí,229.35,,,,,,,,,,,,,,,,,
6,23,35,1017,,,,,BR52,BR5205000,,,Goiás,Carmo do Rio Verde,418.67,,,,,,,,,,,,,,,,,
6,23,35,1018,,,,,BR52,BR5200159,,,Goiás,Adelândia,115.22,,,,,,,,,,,,,,,,,
6,23,35,1019,,,,,BR52,BR5200852,,,Goiás,Americano do Brasil,133.59,,,,,,,,,,,,,,,,,
6,23,35,1020,,,,,BR52,BR5220058,,,Goiás,São João da Paraúna,287.89,,,,,,,,,,,,,,,,,
6,23,35,1021,,,,,BR52,BR5216403,,,Goiás,Paraúna,3780.35,,,,,,,,,,,,,,,,,
6,23,35,1022,,,,,BR52,BR5204201,,,Goiás,Cachoeira de Goiás,422.64,,,,,,,,,,,,,,,,,
6,23,35,1023,,,,,BR52,BR5202601,,,Goiás,Aurilândia,564.22,,,,,,,,,,,,,,,,,
6,23,35,1024,,,,,BR52,BR5207808,,,Goiás,Firminópolis,423.63,,,,,,,,,,,,,,,,,
6,23,35,1025,,,,,BR52,BR5213400,,,Goiás,Moiporá,454.41,,,,,,,,,,,,,,,,,
6,23,35,1026,,,,,BR52,BR5207600,,,Goiás,Fazenda Nova,1274.53,,,,,,,,,,,,,,,,,
6,23,35,1027,,,,,BR52,BR5200902,,,Goiás,Amorinópolis,408.49,,,,,,,,,,,,,,,,,
6,23,35,1028,,,,,BR52,BR5212006,,,Goiás,Jaupaci,527.07,,,,,,,,,,,,,,,,,
6,23,35,1029,,,,,BR52,BR5210307,,,Goiás,Israelândia,577.38,,,,,,,,,,,,,,,,,
6,23,35,1030,,,,,BR52,BR5204409,,,Goiás,Caiapônia,8635.34,,,,,,,,,,,,,,,,,
6,23,35,1031,,,,,BR52,BR5201702,,,Goiás,Aragarças,664.17,,,,,,,,,,,,,,,,,
6,23,35,1032,,,,,BR52,BR5203401,,,Goiás,Bom Jardim de Goiás,1899.74,,,,,,,,,,,,,,,,,
6,23,35,1033,,,,,BR52,BR5202353,,,Goiás,Arenópolis,1074.21,,,,,,,,,,,,,,,,,
6,23,35,1034,,,,,BR52,BR5207105,,,Goiás,Diorama,686.94,,,,,,,,,,,,,,,,,
6,23,35,1035,,,,,BR52,BR5213756,,,Goiás,Montividiu,1869.2,,,,,,,,,,,,,,,,,
6,23,35,1036,,,,,BR52,BR5210208,,,Goiás,Iporá,1026.26,,,,,,,,,,,,,,,,,
6,23,35,1037,,,,,BR52,BR5211602,,,Goiás,Ivolândia,1258.2,,,,,,,,,,,,,,,,,
6,23,35,1038,,,,,BR52,BR5215652,,,Goiás,Palestina de Goiás,1320.53,,,,,,,,,,,,,,,,,
6,23,35,1039,,,,,BR52,BR5217203,,,Goiás,Piranhas,2047.84,,,,,,,,,,,,,,,,,
6,23,35,1044,,,,,BR52,BR5203104,,,Goiás,Baliza,1784.91,,,,,,,,,,,,,,,,,
6,23,35,1045,,,,,BR52,BR5207253,,,Goiás,Doverlândia,3221.25,,,,,,,,,,,,,,,,,
6,23,35,1046,,,,,BR52,BR5218102,,,Goiás,Portelândia,556.05,,,,,,,,,,,,,,,,,
6,23,35,1103,,,,,BR50,BR5003256,,,Mato Grosso do Sul,Costa Rica,4160.72,,,,,,,,,,,,,,,,,
6,23,35,1105,,,,,BR52,BR5213103,,,Goiás,Mineiros,9043.26,,,,,,,,,,,,,,,,,
6,23,35,1106,,,,,BR52,BR5219407,,,Goiás,Santa Rita do Araguaia,1355.49,,,,,,,,,,,,,,,,,
6,23,35,1111,,,,,BR52,BR5202502,,,Goiás,Aruanã,3055.36,,,,,,,,,,,,,,,,,
6,23,35,1112,,,,,BR52,BR5203807,,,Goiás,Britânia,1462.17,,,,,,,,,,,,,,,,,
6,23,35,1113,,,,,BR52,BR5212204,,,Goiás,Jussara,4084.52,,,,,,,,,,,,,,,,,
6,23,35,1114,,,,,BR52,BR5213707,,,Goiás,Montes Claros de Goiás,2904.84,,,,,,,,,,,,,,,,,
6,23,35,1115,,,,,BR52,BR5219258,,,Goiás,Santa Fé de Goiás,1169.02,,,,,,,,,,,,,,,,,
6,23,35,1126,,,,,BR50,BR5003306,,,Mato Grosso do Sul,Coxim,6390.33,,,,,,,,,,,,,,,,,
6,23,35,1127,,,,,BR50,BR5007935,,,Mato Grosso do Sul,Sonora,4184.75,,,,,,,,,,,,,,,,,
6,23,35,1128,,,,,BR50,BR5006408,,,Mato Grosso do Sul,Pedro Gomes,3554.42,,,,,,,,,,,,,,,,,
6,23,35,1129,,,,,BR50,BR5000252,,,Mato Grosso do Sul,Alcinópolis,4397.8,,,,,,,,,,,,,,,,,
6,23,35,1140,,,,,BR50,BR5003207,,,Mato Grosso do Sul,Corumbá,64441.65,,,,,,,,,,,,,,,,,
6,24,32,46,,,,,BR21,BR2107902,,,Maranhão,Passagem Franca,1357.96,,,,,,,,,,,,,,,,,
6,24,32,210,,,,,BR21,BR2107209,,,Maranhão,Nina Rodrigues,543.17,,,,,,,,,,,,,,,,,
6,24,32,250,,,,,BR21,BR2105005,,,Maranhão,Humberto de Campos,1713.87,,,,,,,,,,,,,,,,,
6,24,32,251,,,,,BR21,BR2109403,,,Maranhão,Primeira Cruz,1333.78,,,,,,,,,,,,,,,,,
6,24,32,379,,,,,BR22,BR2208908,,,Piauí,Ribeiro Gonçalves,3978.43,,,,,,,,,,,,,,,,,
6,24,32,385,,,,,BR22,BR2211209,,,Piauí,Uruçuí,8416.31,,,,,,,,,,,,,,,,,
6,24,32,433,,,,,BR22,BR2200806,,,Piauí,Antônio Almeida,645.95,,,,,,,,,,,,,,,,,
6,24,32,434,,,,,BR22,BR2208551,,,Piauí,Porto Alegre do Piauí,1169.72,,,,,,,,,,,,,,,,,
6,24,32,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,24,32,453,,,,,BR22,BR2204402,,,Piauí,Gilbués,3495.25,,,,,,,,,,,,,,,,,
6,24,33,46,,,,,BR21,BR2107902,,,Maranhão,Passagem Franca,1357.96,,,,,,,,,,,,,,,,,
6,24,33,210,,,,,BR21,BR2107209,,,Maranhão,Nina Rodrigues,543.17,,,,,,,,,,,,,,,,,
6,24,33,250,,,,,BR21,BR2105005,,,Maranhão,Humberto de Campos,1713.87,,,,,,,,,,,,,,,,,
6,24,33,251,,,,,BR21,BR2109403,,,Maranhão,Primeira Cruz,1333.78,,,,,,,,,,,,,,,,,
6,24,33,379,,,,,BR22,BR2208908,,,Piauí,Ribeiro Gonçalves,3978.43,,,,,,,,,,,,,,,,,
6,24,33,385,,,,,BR22,BR2211209,,,Piauí,Uruçuí,8416.31,,,,,,,,,,,,,,,,,
6,24,33,433,,,,,BR22,BR2200806,,,Piauí,Antônio Almeida,645.95,,,,,,,,,,,,,,,,,
6,24,33,434,,,,,BR22,BR2208551,,,Piauí,Porto Alegre do Piauí,1169.72,,,,,,,,,,,,,,,,,
6,24,33,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,24,33,453,,,,,BR22,BR2204402,,,Piauí,Gilbués,3495.25,,,,,,,,,,,,,,,,,
6,24,34,337,,,,,BR29,BR2908101,,,Bahia,Cocos,10140.97,,,,,,,,,,,,,,,,,
6,24,34,338,,,,,BR29,BR2917359,,,Bahia,Jaborandi,9954.9,,,,,,,,,,,,,,,,,
6,24,34,339,,,,,BR29,BR2909307,,,Bahia,Correntina,11503.91,,,,,,,,,,,,,,,,,
6,24,34,340,,,,,BR29,BR2928901,,,Bahia,São Desidério,15154.7,,,,,,,,,,,,,,,,,
6,24,34,366,,,,,BR29,BR2903201,,,Bahia,Barreiras,8051.26,,,,,,,,,,,,,,,,,
6,24,34,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,24,35,337,,,,,BR29,BR2908101,,,Bahia,Cocos,10140.97,,,,,,,,,,,,,,,,,
6,24,35,338,,,,,BR29,BR2917359,,,Bahia,Jaborandi,9954.9,,,,,,,,,,,,,,,,,
6,24,35,339,,,,,BR29,BR2909307,,,Bahia,Correntina,11503.91,,,,,,,,,,,,,,,,,
6,24,35,340,,,,,BR29,BR2928901,,,Bahia,São Desidério,15154.7,,,,,,,,,,,,,,,,,
6,24,35,366,,,,,BR29,BR2903201,,,Bahia,Barreiras,8051.26,,,,,,,,,,,,,,,,,
6,24,35,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,25,32,46,,,,,BR21,BR2107902,,,Maranhão,Passagem Franca,1357.96,,,,,,,,,,,,,,,,,
6,25,32,210,,,,,BR21,BR2107209,,,Maranhão,Nina Rodrigues,543.17,,,,,,,,,,,,,,,,,
6,25,32,250,,,,,BR21,BR2105005,,,Maranhão,Humberto de Campos,1713.87,,,,,,,,,,,,,,,,,
6,25,32,251,,,,,BR21,BR2109403,,,Maranhão,Primeira Cruz,1333.78,,,,,,,,,,,,,,,,,
6,25,32,379,,,,,BR22,BR2208908,,,Piauí,Ribeiro Gonçalves,3978.43,,,,,,,,,,,,,,,,,
6,25,32,385,,,,,BR22,BR2211209,,,Piauí,Uruçuí,8416.31,,,,,,,,,,,,,,,,,
6,25,32,433,,,,,BR22,BR2200806,,,Piauí,Antônio Almeida,645.95,,,,,,,,,,,,,,,,,
6,25,32,434,,,,,BR22,BR2208551,,,Piauí,Porto Alegre do Piauí,1169.72,,,,,,,,,,,,,,,,,
6,25,32,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,25,32,453,,,,,BR22,BR2204402,,,Piauí,Gilbués,3495.25,,,,,,,,,,,,,,,,,
6,25,33,46,,,,,BR21,BR2107902,,,Maranhão,Passagem Franca,1357.96,,,,,,,,,,,,,,,,,
6,25,33,210,,,,,BR21,BR2107209,,,Maranhão,Nina Rodrigues,543.17,,,,,,,,,,,,,,,,,
6,25,33,250,,,,,BR21,BR2105005,,,Maranhão,Humberto de Campos,1713.87,,,,,,,,,,,,,,,,,
6,25,33,251,,,,,BR21,BR2109403,,,Maranhão,Primeira Cruz,1333.78,,,,,,,,,,,,,,,,,
6,25,33,379,,,,,BR22,BR2208908,,,Piauí,Ribeiro Gonçalves,3978.43,,,,,,,,,,,,,,,,,
6,25,33,385,,,,,BR22,BR2211209,,,Piauí,Uruçuí,8416.31,,,,,,,,,,,,,,,,,
6,25,33,433,,,,,BR22,BR2200806,,,Piauí,Antônio Almeida,645.95,,,,,,,,,,,,,,,,,
6,25,33,434,,,,,BR22,BR2208551,,,Piauí,Porto Alegre do Piauí,1169.72,,,,,,,,,,,,,,,,,
6,25,33,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,25,33,453,,,,,BR22,BR2204402,,,Piauí,Gilbués,3495.25,,,,,,,,,,,,,,,,,
6,25,34,337,,,,,BR29,BR2908101,,,Bahia,Cocos,10140.97,,,,,,,,,,,,,,,,,
6,25,34,338,,,,,BR29,BR2917359,,,Bahia,Jaborandi,9954.9,,,,,,,,,,,,,,,,,
6,25,34,339,,,,,BR29,BR2909307,,,Bahia,Correntina,11503.91,,,,,,,,,,,,,,,,,
6,25,34,340,,,,,BR29,BR2928901,,,Bahia,São Desidério,15154.7,,,,,,,,,,,,,,,,,
6,25,34,366,,,,,BR29,BR2903201,,,Bahia,Barreiras,8051.26,,,,,,,,,,,,,,,,,
6,25,34,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,25,35,337,,,,,BR29,BR2908101,,,Bahia,Cocos,10140.97,,,,,,,,,,,,,,,,,
6,25,35,338,,,,,BR29,BR2917359,,,Bahia,Jaborandi,9954.9,,,,,,,,,,,,,,,,,
6,25,35,339,,,,,BR29,BR2909307,,,Bahia,Correntina,11503.91,,,,,,,,,,,,,,,,,
6,25,35,340,,,,,BR29,BR2928901,,,Bahia,São Desidério,15154.7,,,,,,,,,,,,,,,,,
6,25,35,366,,,,,BR29,BR2903201,,,Bahia,Barreiras,8051.26,,,,,,,,,,,,,,,,,
6,25,35,451,,,,,BR29,BR2911105,,,Bahia,Formosa do Rio Preto,15634.89,,,,,,,,,,,,,,,,,
6,20,34,1070,beni-cercado,Bolivia,Beni,Cercado,BO08,BO0801,Beni,Cercado,,,10685.7,170305,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de traficantes de fauna no identificados,Grupos de tráfico de vida selvagem não identificados,Unidentified wildlife trafficking groups
6,18,34,772,beni-general_jose_ballivian,Bolivia,Beni,Gral. José Ballivián,BO08,BO0803,Beni,General José Ballivián,,,32716.34,86048,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,La Banda de Putián | Grupos de traficantes de fauna no identificados,La Banda de Putián | Grupos de tráfico de vida selvagem não identificados,La Banda de Putián | Unidentified wildlife trafficking groups
6,20,34,753,beni-itenez,Bolivia,Beni,Iténez,BO08,BO0808,Beni,Iténez,,,37300.85,21614,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de narcotraficantes no identificados,Grupos de tráfico de drogas não identificados,Unidentified drug trafficking groups
6,20,34,751,beni-mamore,Bolivia,Beni,Mamoré,BO08,BO0807,Beni,Mamoré,,,18754.02,12479,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de traficantes de fauna brasileños no identificados,Grupos de tráfico de vida selvagem brasileiros não identificados,Unidentified Brazilian wildlife trafficking groups
6,20,34,1069,beni-marban,Bolivia,Beni,Marbán,BO08,BO0806,Beni,Marbán,,,16798.05,16060,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de traficantes de fauna no identificados,Grupos de tráfico de vida selvagem não identificados,Unidentified wildlife trafficking groups
6,20,34,1066,beni-moxos,Bolivia,Beni,Moxos,BO08,BO0805,Beni,Moxos,,,25116.75,21188,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de narcotraficantes no identificados,Grupos de tráfico de drogas não identificados,Unidentified drug trafficking groups
6,20,32,776,beni-vaca_diez,Bolivia,Beni,Vaca Díez,BO08,BO0802,Beni,Vaca Diez,,,19286.34,166057,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,La Banda de Putián,La Banda de Putián,La Banda de Putián
6,20,34,773,beni-yacuma,Bolivia,Beni,Yacuma,BO08,BO0804,Beni,Yacuma,,,46227.47,22587,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de traficantes de fauna no identificados,Grupos de tráfico de vida selvagem não identificados,Unidentified wildlife trafficking groups
6,20,34,1165,cochabamba-ayopaya,Bolivia,Cochabamba,Ayopaya,BO03,BO0303,Cochabamba,Ayopaya,,,9357.2,50692,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de narcotraficantes y avasalladores no identificados,Grupos não identificados de tráfico de drogas e roubo,Unidentified drug trafficking and robbery groups
6,20,34,1094,cochabamba-carrasco,Bolivia,Cochabamba,Carrasco,BO03,BO0312,Cochabamba,Carrasco,,,12414.19,162328,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de narcotraficantes no identificados; | Grupos de traficantes de madera no identificados; | Avasallamiento de tierras,Grupos de tráfico de drogas não identificados; | Grupos de tráfico de madeira não identificados; | Grilagem,Unidentified drug trafficking groups; | Unidentified timber trafficking groups; | Land encroachment
6,20,34,1067,cochabamba-chapare,Bolivia,Cochabamba,Chapare,BO03,BO0310,Cochabamba,Chapare,,,12442.07,292161,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de narcotraficantes no identificados; | Grupos de traficantes de madera no identificados; | Avasallamiento de tierras,Grupos de tráfico de drogas não identificados; | Grupos de tráfico de madeira não identificados; | Grilagem,Unidentified drug trafficking groups; | Unidentified timber trafficking groups; | Land encroachment
6,20,34,1068,cochabamba-tiraque,Bolivia,Cochabamba,Tiraque,BO03,BO0316,Cochabamba,Tiraque,,,2727.02,47484,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de narcotraficantes no identificados; | Grupos de traficantes de madera no identificados; | Avasallamiento de tierras,Grupos de tráfico de drogas não identificados; | Grupos de tráfico de madeira não identificados; | Grilagem,Unidentified drug trafficking groups; | Unidentified timber trafficking groups; | Land encroachment
6,18,34,771,la_paz-abel_iturralde,Bolivia,La Paz,Abel Iturralde,BO02,BO0215,La Paz,Abel Iturralde,,,40083.04,19398,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de mineros (organizados en cooperativas),Grupos de garimpo (organizados em cooperativas),Groups of illegal miners (organized in cooperatives)
6,18,34,769,la_paz-bautista_saavedra,Bolivia,La Paz,Bautista Saavedra,BO02,BO0216,La Paz,Bautista Saavedra,,,3060.84,12618,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,34,1158,la_paz-camacho,Bolivia,La Paz,Camacho,BO02,BO0204,La Paz,Camacho,,,1801.5,46105,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,34,1156,la_paz-caranavi,Bolivia,La Paz,Caranavi,BO02,BO0220,La Paz,Caranavi,,,2599.07,54337,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de traficantes de insectos no identificados,Grupos de tráfico de insetos não identificados,Unidentified insect trafficking groups
6,18,34,770,la_paz-franz_tamayo,Bolivia,La Paz,Franz Tamayo,BO02,BO0207,La Paz,Franz Tamayo,,,16684.42,24867,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos no identificados de tráfico de madera; | Narcotraficantes; | Minería ilegal,Grupos de tráfico de madeira não identificados; | Traficantes de drogas; | Garimpo,Unidentified timber trafficking groups; | Drug traffickers; | Illegal mining
6,19,34,1159,la_paz-inquisivi,Bolivia,La Paz,Inquisivi,BO02,BO0210,La Paz,Inquisivi,,,7046.52,58739,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,34,1151,la_paz-larecaja,Bolivia,La Paz,Larecaja,BO02,BO0206,La Paz,Larecaja,,,9650.3,75500,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,"Grupos de mineros (organizados en cooperativas, bolivianos, colombianos y chinos)","Grupos de garimpeiros (organizados em cooperativas, bolivianos, colombianos e chineses)","Groups of illegal miners (organized in cooperatives, Bolivians, Colombians and Chinese)"
6,18,34,1157,la_paz-munecas,Bolivia,La Paz,Muñecas,BO02,BO0205,La Paz,Muñecas,,,1601.3,25080,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,,,
6,18,34,1152,la_paz-nor_yungas,Bolivia,La Paz,Nor Yungas,BO02,BO0214,La Paz,Nor Yungas,,,1784.51,32278,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de traficantes de insectos no identificados; | Grupos de mineros organizados en cooperativas y narcotráfico,Grupos de tráfico de insetos não identificados; | Grupos de garimpeiros organizados em cooperativas e tráfico de drogas,Unidentified insect trafficking groups; | Groups of illegal miners organized into cooperatives and drug trafficking
6,18,34,1155,la_paz-sud_yungas,Bolivia,La Paz,Sud Yungas,BO02,BO0211,La Paz,Sud Yungas,,,8808.09,102543,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de mineros (organizados en cooperativas),Grupos de garimpeiros (organizados em cooperativas),Groups of illegal miners (organized in cooperatives)
6,18,32,782,pando-abuna,Bolivia,Pando,Abuná,BO09,BO0904,Pando,Abuná,,,9822.7,5278,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de traficantes brasileños no identificados de frutos amazónicos,Grupos brasileiros não identificados de tráfico de frutas amazônicas,Unidentified Brazilian trafficking groups of Amazonian fruits
6,20,32,777,pando-federico_roman,Bolivia,Pando,Federico Román,BO09,BO0905,Pando,Federico Román,,,13076.3,7710,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos no identificados de tráfico de madera,Grupos de tráfico de madeira não identificados,Unidentified timber trafficking groups
6,18,34,783,pando-madre_de_dios,Bolivia,Pando,Madre de Dios,BO09,BO0903,Pando,Madre de Dios,,,11975.9,24811,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Grupos de mineros ilegales,Grupos de garimpeiros,Groups of illegal miners
6,18,32,784,pando-manuripi,Bolivia,Pando,Manuripi,BO09,BO0902,Pando,Manuripi,,,19646.06,20639,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,1,Los Villanos del Tahuamanu | Los Hostiles de la Amazonía | Grupos de narcotraficantes no identificados | Grupos de contrabandistas de castaña no identificados | Grupos de mineros ilegales no identificados,Los Villanos del Tahuamanu | Los Hostiles de la Amazonía | Grupos Não Identificados de Narcotráfico | Grupos Não Identificados de Contrabando de Castanha-do-Pará | Grupos Não Identificados de Mineração Ilegal,Los Villanos del Tahuamanu | Los Hostiles de la Amazonía | Unidentified Drug Trafficking Groups | Unidentified Brazil Nut Smuggling Groups | Unidentified Illegal Mining Groups
